"spp","ID","Nucleotide_diversity","TajimasD","D_pvalue","R2","R2_pvalue","Latitude","Longitude","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3","overlap_SA","dist_cent","dist_N","dist_S","dist_edge"
"Acanthis flammea","A133_P2",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A133","P2","ELE","O","42",3.818182,"m/year",11,-0.5124726,11.88863,0.06520834,1997,2007,"TWO","PROCESSED","no",2,51,"small","occurrence-based",-0.608120972715339,"vertebrate","N",3.818182,11.88863,"pos","A133_P2","Reif_Flousek_2012_Oikos","10.1111/j.1600-0706.2011.20008.x",15.68232,50.7369,4274.74,53.52,1361.6,178.44,1540.04,308.29,1361.6,2,0.693147180559945,"small",1,"BALANCED","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S7000","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"pos","pospos",8.070448,8.070448,8.070448,0,17878234.9553105,16129592.6312975,16992290.6000775,17905156.6375435
"Acanthis flammea","A135_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A135","P1","LAT","O","-28727.58583",-2.611599,"km/year",11,-0.470659,-3.225668,-0.01288088,2001,2011,"TWO","PROCESSED","yes",2,101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",2.611599,-0.470659,"neg","A135_P1","Tayleur_al_2015_GEB","10.1111/geb.12308",16.74447,62.816,446026.13,1276.02,2014.18,0,2014.18,321.88,1276.02,2,0.693147180559945,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S8120","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"neg","negneg",-2.14094,-2.14094,0,0,17039011.9717692,16129592.6312975,16992290.6000775,17066236.482498
"Acanthis flammea","A135_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A135","P1","ELE","O","-11.88182965",-1.080166,"m/year",11,-0.470659,-3.225668,-0.01288088,2001,2011,"TWO","PROCESSED","yes",2,101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",1.080166,-3.225668,"neg","A135_P1","Tayleur_al_2015_GEB","10.1111/geb.12308",16.74447,62.816,446026.13,1276.02,2014.18,0,2014.18,321.88,2014.18,2,0.693147180559945,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S8093","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"neg","negneg",2.145502,2.145502,2.145502,0,17039011.9717692,16129592.6312975,16992290.6000775,17066236.482498
"Acanthis flammea","A142_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A142","P1","ELE","O","0.7",0.7,"m/year",28,-0.2757599,6.362868,0.03489989,1984,2011,"CONTINUOUS","PROCESSED","no",28,50,"small","abundance-based",-0.608120972715339,"vertebrate","N",0.7,6.362868,"pos","A142_P1","Flousek_al_2015_PlosOne","10.1371/journal.pone.0139465",15.68232,50.7369,4274.74,53.52,1361.6,178.44,1540.04,308.29,1361.6,28,3.3322045101752,"small",1,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S9658","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"pos","pospos",5.662868,5.662868,5.662868,0,17878234.9553105,16129592.6312975,16992290.6000775,17905156.6375435
"Acanthis flammea","A143_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A143","P1","LAT","O","87",2.607236,"km/year",27.5,2.348407,NA,0.03828653,1979.5,2006,"TWO","PROCESSED","no",2,128,"large","abundance-based",4.13364796426425,"vertebrate","N",2.607236,2.348407,"pos","A143_P1","Lehikoinen_Virkkala_2016_GCB","10.1111/gcb.13150",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(31.3,62.4]","(99,277]","S9717","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",-0.258829,-0.258829,0,0,16557074.4266934,16129592.6312975,16992290.6000775,16580124.2776113
"Acanthis flammea","A144_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A144","P1","LAT","O","2.59",2.59,"km/year",37.5,2.348407,NA,0.03828653,1974.5,2011,NA,"PROCESSED","no",5,92,"large","abundance-based",4.13364796426425,"vertebrate","N",2.59,2.348407,"pos","A144_P1","Valimaki_al_2016_Oecologia","10.1007/s00442-015-3525-x",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,5,1.6094379124341,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S9903","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",-0.241593,-0.241593,0,0,16557074.4266934,16129592.6312975,16992290.6000775,16580124.2776113
"Acanthis flammea","A181_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A181","P1","ELE","LE","-23",-1.4375,"m/year",16,0.576354,8.029236,0.04383365,1994,2009,"CONTINUOUS","PROCESSED","yes",16,80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",1.4375,8.029236,"pos","A181_P1","Massimino_al_2015_BS","10.1080/00063657.2015.1089835",-2.63665,54.0785,227453.59,1068.05,1749,0,1749,152.94,1749,16,2.77258872223978,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","[1,99]","S16280","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"neg","negpos",9.466736,8.029236,0,0,18443501.8203571,16129592.6312975,16992290.6000775,18438674.6786112
"Acanthis flammea","A181_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A181","P1","ELE","O","-26",-1.625,"m/year",16,0.576354,8.029236,0.04383365,1994,2009,"CONTINUOUS","PROCESSED","yes",16,80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",1.625,8.029236,"pos","A181_P1","Massimino_al_2015_BS","10.1080/00063657.2015.1089835",-2.63665,54.0785,227453.59,1068.05,1749,0,1749,152.94,1749,16,2.77258872223978,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","[1,99]","S16251","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"neg","negpos",9.654236,8.029236,0,0,18443501.8203571,16129592.6312975,16992290.6000775,18438674.6786112
"Acanthis flammea","A181_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A181","P1","LAT","O","-71894",-4.493375,"km/year",16,0.576354,8.029236,0.04383365,1994,2009,"CONTINUOUS","PROCESSED","yes",16,80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",4.493375,0.576354,"pos","A181_P1","Massimino_al_2015_BS","10.1080/00063657.2015.1089835",-2.63665,54.0785,227453.59,1068.05,1749,0,1749,152.94,1068.05,16,2.77258872223978,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(4.85,31.3]","[1,99]","S16264","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,"neg","negpos",5.069729,0.576354,0,0,18443501.8203571,16129592.6312975,16992290.6000775,18438674.6786112
"Acanthis flammea","A247_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A247","P1","LAT","O","135",4.909091,"km/year",27.5,1.945243,NA,0.03213202,1981.5,2008,"TWO","OPPORTUNISTIC","no",2,226,"large","occurrence-based",4.14340294438612,"vertebrate","N",4.909091,1.945243,"pos","A247_P1","Virkkala_Lehikoinen_2017_EE","10.1002/ece3.3328",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S23378","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",-2.963848,-2.963848,0,0,16561494.6795822,16129592.6312975,16992290.6000775,16582741.3810978
"Acanthis flammea","A8_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A8","P1","LAT","O","-1.6",-0.1333333,"km/year",12,-2.304868,NA,-0.03876121,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.1333333,-2.304868,"neg","A8_P1","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S28806","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"neg","negneg",2.1715347,2.1715347,2.1715347,0,16561494.6795822,16129592.6312975,16992290.6000775,16582741.3810978
"Acanthis flammea","A8_P2",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A8","P2","LAT","O","12.2",0.5674419,"km/year",21.5,3.085317,NA,0.04960494,1987.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.5674419,3.085317,"pos","A8_P2","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S28845","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",2.5178751,2.5178751,2.5178751,0,16561494.6795822,16129592.6312975,16992290.6000775,16582741.3810978
"Acanthis flammea","A8_P3",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A8","P3","LAT","O","10.6",0.3261538,"km/year",32.5,1.945243,NA,0.03213202,1976.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.3261538,1.945243,"pos","A8_P3","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29084","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",1.6190892,1.6190892,1.6190892,0,16561494.6795822,16129592.6312975,16992290.6000775,16582741.3810978
"Acanthis flammea","A9_P1",0.00197763513203618,-3.09457064099276,0.0019709799259771,0.003515541632212,0,-40.45,172.33,"Acanthis flammea","A9","P1","LAT","TE","-20",-1.666667,"km/year",12,-2.304868,NA,-0.03876121,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",2,150,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.666667,-2.304868,"neg","A9_P1","Brommer_2004_AZF","https://www.jstor.org/stable/23735946",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29746","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"neg","negneg",0.638201,0.638201,0.638201,0,16561494.6795822,16129592.6312975,16992290.6000775,16582741.3810978
"Acanthis hornemanni","A122_P1",0.00319181692796147,-4.47960031704602,7.47829375527911e-06,0.0061622834207134,0,69.4,158.5,"Acanthis hornemanni","A122","P1","LAT","O","-43.3",-1.0825,"km/year",40,1.960697,NA,0.03284793,1966,2005,"CONTINUOUS","PROCESSED","no",40,290,"large","abundance-based",7.00895987073912,"vertebrate","N",1.0825,1.960697,"pos","A122_P1","NationalAudubonSociety_2009","n/a",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,40,3.68887945411394,"large",3,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S4300","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Acanthis","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"neg","negpos",3.043197,1.960697,0,0,6090416.62776332,2537675.78486982,8545887.00525503,6027718.21691175
"Acasis viretata","A129_P2",0.00268368170923698,-4.34844872799244,1.37103861662136e-05,0.0793716278453747,0.00101419878296146,48.04,11.17,"Acasis viretata","A129","P2","LAT","LE","108",5.14285714285714,"km/year",21,0.315374023,NA,0.017764722,1970.5,1990.5,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492549907367,"other.animal","N",5.14285714285714,0.315374023,"pos","A129_P2","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S4763","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Acasis","Insect","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-4.82748311985714,-4.82748311985714,0,0,1175703.0691843,1521931.63838292,1216280.55558244,1207832.48902405
"Acasis viretata","A129_P3",0.00268368170923698,-4.34844872799244,1.37103861662136e-05,0.0793716278453747,0.00101419878296146,48.04,11.17,"Acasis viretata","A129","P3","LAT","LE","174",10.875,"km/year",16,0.541506868,NA,0.038157475,1990.5,2005.5,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492549907367,"other.animal","N",10.875,0.541506868,"pos","A129_P3","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.99e+03,2.01e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S6230","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Acasis","Insect","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-10.333493132,-10.333493132,0,0,1175703.0691843,1521931.63838292,1216280.55558244,1207832.48902405
"Accipiter gentilis","A110_P1",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A110","P1","LAT","TE","-50.176",-2.38933333333333,"km/year",21,4.157825495,10.57729663,0.037740111,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",2.38933333333333,4.157825495,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S1578","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"neg","negpos",6.54715882833333,4.157825495,0,0,9565643.48914593,8878558.74753126,10498258.0046181,9595881.46126115
"Accipiter gentilis","A110_P1",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A110","P1","ELE","O","-15.411",-0.733857142857143,"m/year",21,4.157825495,10.57729663,0.037740111,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",0.733857142857143,10.57729663,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,2668.91,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S1884","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"neg","negpos",11.3111537728571,10.57729663,0,0,9565643.48914593,8878558.74753126,10498258.0046181,9595881.46126115
"Accipiter gentilis","A110_P1",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A110","P1","LAT","O","7.758",0.369428571428571,"km/year",21,4.157825495,10.57729663,0.037740111,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",0.369428571428571,4.157825495,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S1948","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"pos","pospos",3.78839692357143,3.78839692357143,3.78839692357143,0,9565643.48914593,8878558.74753126,10498258.0046181,9595881.46126115
"Accipiter gentilis","A110_P2",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A110","P2","LAT","TE","1.166",0.0555238095238095,"km/year",21,4.157825495,NA,0.037740111,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",0.0555238095238095,4.157825495,"pos","A110_P2","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S1970","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"pos","pospos",4.10230168547619,4.10230168547619,4.10230168547619,0,9565643.48914593,8878558.74753126,10498258.0046181,9595881.46126115
"Accipiter gentilis","A122_P1",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A122","P1","LAT","O","115.7",2.8925,"km/year",40,1.960697262,NA,0.032847926,1966,2005,"CONTINUOUS","PROCESSED","no",40,290,"large","abundance-based",7.00895970444946,"vertebrate","N",2.8925,1.960697262,"pos","A122_P1","NationalAudubonSociety_2009","n/a",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,40,3.68887945411394,"large",3,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S4297","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"pos","pospos",-0.931802738,-0.931802738,0,0,9528959.46074853,8878558.74753126,10498258.0046181,9445171.22257905
"Accipiter gentilis","A129_P4",0.00849062153207284,-3.78471387230824,0.000153885522108398,0.0757618780958678,0.0552208835341365,34.76,139.43,"Accipiter gentilis","A129","P4","LAT","LE","48",2.34146341463415,"km/year",20.5,0.479927626,NA,0.034461254,1989.5,2009,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492549907367,"vertebrate","N",2.34146341463415,0.479927626,"pos","A129_P4","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.99e+03,2.01e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S6754","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-1.86153578863415,-1.86153578863415,0,0,9514334.2918728,8878558.74753126,10498258.0046181,9504326.6268416
